R,G,B
67.23198971,65.72727273,62.56046312
67.40834048,65.96087050,62.73381218
67.52347770,66.13968696,62.78462693
67.66273585,66.35398799,62.93996569
67.71687393,66.55606775,63.02926672
67.87124786,66.81807461,63.24088765
68.01876072,67.05135077,63.35645369
68.09691252,67.25128645,63.40737564
68.20068611,67.48091767,63.61213551
67.97587907,67.22073328,63.37832333
67.21762436,65.92324185,62.62349914
66.56303602,64.68739280,61.89065180
66.40791166,64.23745712,61.75332333
66.32772298,64.00075043,61.58972985
66.18021012,63.72587907,61.42056175
66.03548456,63.43192539,61.27562178
66.10934820,63.49742710,61.34798456
66.45475986,63.97641509,61.70283019
66.48863636,64.08168954,61.73606346
66.48424099,64.03505575,61.69350343
66.51382933,64.08715695,61.71923242
66.64879931,64.26693825,61.86856775
66.85055746,64.53194683,62.10934820
66.99260292,64.76597341,62.17013293
67.18053173,65.03087479,62.35205832
67.29641938,65.25739708,62.46515866
67.34509005,65.42227702,62.54899228
67.47491424,65.60763293,62.66638079
67.56164237,65.76683105,62.73960120
67.67999571,65.95894082,62.88539880
67.84208834,66.20315180,63.02926672
67.92131218,66.41380789,63.12457118
68.07997427,66.63979417,63.29138079
68.19232419,66.90866209,63.34498285
68.31239280,67.13078902,63.54588336
68.45840480,67.35956261,63.65887650
68.44714837,67.38261149,63.66820326
67.88164666,66.51951115,63.09026587
66.99828473,64.95111492,62.24035163
66.57021870,64.09165952,61.74667667
66.45786878,63.75653945,61.60323756
66.33897942,63.48284734,61.45626072
66.09090909,63.07804460,61.23006003
65.97041166,62.84112350,61.09584048
66.17002573,63.02937393,61.25450257
66.48338336,63.51511578,61.58608491
66.63175386,63.75310892,61.76211407
66.57836621,63.71258576,61.70079331
66.64644082,63.81367925,61.70132933
66.87060463,64.07493568,61.94564751
67.04180961,64.38100343,62.09841338
67.18256861,64.63153945,62.28183962
67.30349485,64.86567324,62.44221698
67.45894082,65.13947256,62.54556175
67.56014151,65.35688250,62.68492710
67.68953688,65.54674099,62.79030875
67.86470840,65.81367925,62.94382504
67.98188250,65.98145369,63.07429245
68.13346913,66.28634220,63.16798885
68.25932676,66.48552744,63.29813465
68.43063894,66.75053602,63.50739708
68.55092196,66.96472985,63.60709691
68.61342196,67.14193825,63.67388508
68.85045026,67.44993568,63.90769726
68.91927530,67.63947256,64.00696827
69.10120069,67.92731561,64.12564322
69.09337479,67.97695111,64.19993568
68.35098628,66.93096055,63.46933962
67.47180532,65.29620497,62.68492710
67.00514580,64.36385077,62.05445969
66.91498714,64.06035592,61.92292024
66.70347341,63.71355060,61.76179245
66.54652659,63.35484563,61.54116638
66.41777444,63.03291166,61.33308319
66.53698542,63.14933533,61.44907804
66.94371784,63.71472985,61.83780017
67.09969983,64.01972556,62.03409091
67.08254717,64.03580617,62.00621784
67.16766724,64.09240995,62.08554889
67.32043310,64.37081904,62.23509863
67.53848628,64.66884648,62.43814322
67.68546312,64.90673242,62.60527444
67.87982419,65.23960120,62.75996998
67.93782161,65.40930532,62.82011149
68.09669811,65.65951973,63.05874786
68.18524871,65.84112350,63.09455403
68.38411235,66.10216552,63.29170240
68.50268010,66.35388079,63.41284305
68.63207547,66.57075472,63.51758148
68.78033877,66.82129074,63.66005575
68.84369640,66.98949400,63.74013722
69.05145798,67.33683533,63.85120069
69.20336621,67.56721698,64.02605060
69.30574614,67.80960549,64.17152659
69.48906518,68.06989708,64.36685249
69.54138079,68.27765866,64.44875643
69.75321612,68.59262436,64.60956261
69.84423242,68.82858062,64.74131647
70.02637221,69.12864494,64.90158662
70.06925386,69.30917667,64.99228130
70.20283019,69.56153516,65.18739280
70.32965266,69.81635935,65.28655660
70.43289022,70.11385077,65.38507719
70.59005146,70.38078902,65.63057461
70.37092624,70.15265866,65.40137221
69.42270583,68.60216552,64.40855489
68.64075901,66.97502144,63.64011578
68.44661235,66.39665523,63.30874786
68.38046741,66.19071612,63.26232847
68.18267581,65.81282161,63.00278731
68.00053602,65.38625643,62.78977273
67.90694683,65.11899657,62.69554031
68.13346913,65.40748285,62.90984134
68.41273585,65.81432247,63.13379074
68.48209691,65.99195969,63.22952401
68.43385506,65.99560463,63.19800600
68.52294168,66.08340480,63.26908233
68.66327187,66.36867496,63.37960978
68.82772298,66.61159949,63.55563894
68.98359777,66.88175386,63.70336621
69.14611921,67.13239708,63.83801458
69.26876072,67.40898370,64.02176244
69.37371355,67.60420240,64.07246998
69.49656947,67.79352487,64.20969125
69.62853774,68.05220840,64.27840909
